0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045246,1.0004,2.4943,3.9903,5.4861,6.9817,8.4772,9.9725,11.468,12.963,14.457,15.952,17.446,18.94,20.434,21.928,23.421,24.915,26.408,27.901,29.393,30.886,32.378,33.87,35.361,36.853,38.344,39.835,41.325,42.816,44.306,45.795,47.285,48.774,50.263,51.752,53.24,54.729,56.216,57.704,59.191,60.678,62.165,63.651,65.137,66.623,68.108,69.593,71.078,72.563,74.047,75.53,77.014,78.497,79.98,81.462,82.944,84.426,85.908,87.389,88.869,90.35,91.83,93.309,94.789,96.268,97.746,99.224,100.7,102.18,103.66,105.13,106.61,108.09,109.56,111.04,112.51,113.99,115.46,116.93,118.41,119.88,121.35,122.82,124.3,125.77,127.24,128.71,130.18,131.65,133.12,134.59,136.06,137.52,138.99,140.46,141.93,143.39,144.86,146.33,147.79,149.26,150.72,152.18,153.65,155.11,156.57,158.04,159.5,160.96,162.42,163.88,165.34,166.8,168.26,169.72,171.18,172.64,174.1,175.56,177.01,178.47,179.93,181.38,182.84,184.29,185.75,187.2,188.66,190.11,191.56,193.02,194.47,195.92,197.37,198.82,200.27,201.72,203.17,204.62,206.07,207.52,208.97,210.42,211.86,213.31,214.76,216.2,217.65,219.1,220.54,221.99,223.43,224.87,226.32,227.76,229.2,230.65,232.09,233.53,234.97,236.41,237.85,239.29,240.73,242.17,243.61,250
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019905,0.50363,1.9981,3.4981,4.998,6.4979,7.9978,9.4978,10.998,12.498,13.998,15.497,16.997,18.497,19.997,21.497,22.997,24.497,25.997,27.497,28.997,30.497,31.997,33.496,34.996,36.496,37.996,39.496,40.996,42.496,43.996,45.496,46.996,48.495,49.995,51.495,52.995,54.495,55.995,57.495,58.995,60.495,61.995,63.494,64.994,66.494,67.994,69.494,70.994,72.494,73.994,75.494,76.994,78.493,79.993,81.493,82.993,84.493,85.993,87.493,88.993,90.492,91.992,93.492,94.992,96.492,97.992,99.492,100.99,102.49,103.99,105.49,106.99,108.49,109.99,111.49,112.99,114.49,115.99,117.49,118.99,120.49,121.99,123.49,124.99,126.49,127.99,129.49,130.99,132.49,133.99,135.49,136.99,138.49,139.99,141.49,142.99,144.49,145.99,147.49,148.99,150.49,151.99,153.49,154.99,156.49,157.99,159.49,160.99,162.49,163.99,165.49,166.99,168.49,169.99,171.49,172.99,174.49,175.99,177.49,178.98,180.48,181.98,183.48,184.98,186.48,187.98,189.48,190.98,192.48,193.98,195.48,196.98,198.48,199.98,201.48,202.98,204.48,205.98,207.48,208.98,210.48,211.98,213.48,214.98,216.48,217.98,219.48,220.98,222.48,223.98,225.48,226.98,228.48,229.98,231.48,232.98,234.48,235.98,237.48,238.98,240.48,241.98,243.48,244.98,246.48,247.98,249.48,251
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066045,1.4982,2.9981,4.4981,5.998,7.4979,8.9978,10.498,11.998,13.498,14.998,16.497,17.997,19.497,20.997,22.497,23.997,25.497,26.997,28.497,29.997,31.497,32.997,34.496,35.996,37.496,38.996,40.496,41.996,43.496,44.996,46.496,47.996,49.495,50.995,52.495,53.995,55.495,56.995,58.495,59.995,61.495,62.995,64.494,65.994,67.494,68.994,70.494,71.994,73.494,74.994,76.494,77.994,79.493,80.993,82.493,83.993,85.493,86.993,88.493,89.993,91.492,92.992,94.492,95.992,97.492,98.992,100.49,101.99,103.49,104.99,106.49,107.99,109.49,110.99,112.49,113.99,115.49,116.99,118.49,119.99,121.49,122.99,124.49,125.99,127.49,128.99,130.49,131.99,133.49,134.99,136.49,137.99,139.49,140.99,142.49,143.99,145.49,146.99,148.49,149.99,151.49,152.99,154.49,155.99,157.49,158.99,160.49,161.99,163.49,164.99,166.49,167.99,169.49,170.99,172.49,173.99,175.49,176.99,178.49,179.98,181.48,182.98,184.48,185.98,187.48,188.98,190.48,191.98,193.48,194.98,196.48,197.98,199.48,200.98,202.48,203.98,205.48,206.98,208.48,209.98,211.48,212.98,214.48,215.98,217.48,218.98,220.48,221.98,223.48,224.98,226.48,227.98,229.48,230.98,232.48,233.98,235.48,236.98,238.48,239.98,241.48,242.98,244.48,245.98,247.48,248.98,250.48,252
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040673,1.0003,2.4982,3.9981,5.4981,6.998,8.4979,9.9978,11.498,12.998,14.498,15.998,17.497,18.997,20.497,21.997,23.497,24.997,26.497,27.997,29.497,30.997,32.497,33.997,35.496,36.996,38.496,39.996,41.496,42.996,44.496,45.996,47.496,48.996,50.495,51.995,53.495,54.995,56.495,57.995,59.495,60.995,62.495,63.995,65.494,66.994,68.494,69.994,71.494,72.994,74.494,75.994,77.494,78.994,80.493,81.993,83.493,84.993,86.493,87.993,89.493,90.993,92.492,93.992,95.492,96.992,98.492,99.992,101.49,102.99,104.49,105.99,107.49,108.99,110.49,111.99,113.49,114.99,116.49,117.99,119.49,120.99,122.49,123.99,125.49,126.99,128.49,129.99,131.49,132.99,134.49,135.99,137.49,138.99,140.49,141.99,143.49,144.99,146.49,147.99,149.49,150.99,152.49,153.99,155.49,156.99,158.49,159.99,161.49,162.99,164.49,165.99,167.49,168.99,170.49,171.99,173.49,174.99,176.49,177.99,179.49,180.98,182.48,183.98,185.48,186.98,188.48,189.98,191.48,192.98,194.48,195.98,197.48,198.98,200.48,201.98,203.48,204.98,206.48,207.98,209.48,210.98,212.48,213.98,215.48,216.98,218.48,219.98,221.48,222.98,224.48,225.98,227.48,228.98,230.48,231.98,233.48,234.98,236.48,237.98,239.48,240.98,242.48,243.98,245.48,246.98,248.48,249.98,251.48,253
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017628,0.50324,1.9983,3.4982,4.9981,6.498,7.998,9.4979,10.998,12.498,13.998,15.498,16.998,18.497,19.997,21.497,22.997,24.497,25.997,27.497,28.997,30.497,31.997,33.497,34.997,36.496,37.996,39.496,40.996,42.496,43.996,45.496,46.996,48.496,49.996,51.495,52.995,54.495,55.995,57.495,58.995,60.495,61.995,63.495,64.995,66.494,67.994,69.494,70.994,72.494,73.994,75.494,76.994,78.494,79.994,81.493,82.993,84.493,85.993,87.493,88.993,90.493,91.993,93.492,94.992,96.492,97.992,99.492,100.99,102.49,103.99,105.49,106.99,108.49,109.99,111.49,112.99,114.49,115.99,117.49,118.99,120.49,121.99,123.49,124.99,126.49,127.99,129.49,130.99,132.49,133.99,135.49,136.99,138.49,139.99,141.49,142.99,144.49,145.99,147.49,148.99,150.49,151.99,153.49,154.99,156.49,157.99,159.49,160.99,162.49,163.99,165.49,166.99,168.49,169.99,171.49,172.99,174.49,175.99,177.49,178.99,180.49,181.98,183.48,184.98,186.48,187.98,189.48,190.98,192.48,193.98,195.48,196.98,198.48,199.98,201.48,202.98,204.48,205.98,207.48,208.98,210.48,211.98,213.48,214.98,216.48,217.98,219.48,220.98,222.48,223.98,225.48,226.98,228.48,229.98,231.48,232.98,234.48,235.98,237.48,238.98,240.48,241.98,243.48,244.98,246.48,247.98,249.48,250.98,252.48,254
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059443,1.4983,2.9983,4.4982,5.9981,7.498,8.998,10.498,11.998,13.498,14.998,16.498,17.998,19.497,20.997,22.497,23.997,25.497,26.997,28.497,29.997,31.497,32.997,34.497,35.997,37.496,38.996,40.496,41.996,43.496,44.996,46.496,47.996,49.496,50.996,52.495,53.995,55.495,56.995,58.495,59.995,61.495,62.995,64.495,65.995,67.494,68.994,70.494,71.994,73.494,74.994,76.494,77.994,79.494,80.993,82.493,83.993,85.493,86.993,88.493,89.993,91.493,92.993,94.492,95.992,97.492,98.992,100.49,101.99,103.49,104.99,106.49,107.99,109.49,110.99,112.49,113.99,115.49,116.99,118.49,119.99,121.49,122.99,124.49,125.99,127.49,128.99,130.49,131.99,133.49,134.99,136.49,137.99,139.49,140.99,142.49,143.99,145.49,146.99,148.49,149.99,151.49,152.99,154.49,155.99,157.49,158.99,160.49,161.99,163.49,164.99,166.49,167.99,169.49,170.99,172.49,173.99,175.49,176.99,178.49,179.99,181.49,182.98,184.48,185.98,187.48,188.98,190.48,191.98,193.48,194.98,196.48,197.98,199.48,200.98,202.48,203.98,205.48,206.98,208.48,209.98,211.48,212.98,214.48,215.98,217.48,218.98,220.48,221.98,223.48,224.98,226.48,227.98,229.48,230.98,232.48,233.98,235.48,236.98,238.48,239.98,241.48,242.98,244.48,245.98,247.48,248.98,250.48,251.98,253.48,255
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036368,1.0001,2.4983,3.9982,5.4982,6.9981,8.498,9.998,11.498,12.998,14.498,15.998,17.498,18.998,20.497,21.997,23.497,24.997,26.497,27.997,29.497,30.997,32.497,33.997,35.497,36.997,38.496,39.996,41.496,42.996,44.496,45.996,47.496,48.996,50.496,51.996,53.495,54.995,56.495,57.995,59.495,60.995,62.495,63.995,65.495,66.995,68.494,69.994,71.494,72.994,74.494,75.994,77.494,78.994,80.494,81.993,83.493,84.993,86.493,87.993,89.493,90.993,92.493,93.993,95.492,96.992,98.492,99.992,101.49,102.99,104.49,105.99,107.49,108.99,110.49,111.99,113.49,114.99,116.49,117.99,119.49,120.99,122.49,123.99,125.49,126.99,128.49,129.99,131.49,132.99,134.49,135.99,137.49,138.99,140.49,141.99,143.49,144.99,146.49,147.99,149.49,150.99,152.49,153.99,155.49,156.99,158.49,159.99,161.49,162.99,164.49,165.99,167.49,168.99,170.49,171.99,173.49,174.99,176.49,177.99,179.49,180.99,182.49,183.98,185.48,186.98,188.48,189.98,191.48,192.98,194.48,195.98,197.48,198.98,200.48,201.98,203.48,204.98,206.48,207.98,209.48,210.98,212.48,213.98,215.48,216.98,218.48,219.98,221.48,222.98,224.48,225.98,227.48,228.98,230.48,231.98,233.48,234.98,236.48,237.98,239.48,240.98,242.48,243.98,245.48,246.98,248.48,249.98,251.48,252.98,254.48,256
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015486,0.50286,1.9984,3.4983,4.9982,6.4982,7.9981,9.498,10.998,12.498,13.998,15.498,16.998,18.498,19.998,21.497,22.997,24.497,25.997,27.497,28.997,30.497,31.997,33.497,34.997,36.497,37.996,39.496,40.996,42.496,43.996,45.496,46.996,48.496,49.996,51.496,52.996,54.495,55.995,57.495,58.995,60.495,61.995,63.495,64.995,66.495,67.995,69.494,70.994,72.494,73.994,75.494,76.994,78.494,79.994,81.494,82.993,84.493,85.993,87.493,88.993,90.493,91.993,93.493,94.993,96.492,97.992,99.492,100.99,102.49,103.99,105.49,106.99,108.49,109.99,111.49,112.99,114.49,115.99,117.49,118.99,120.49,121.99,123.49,124.99,126.49,127.99,129.49,130.99,132.49,133.99,135.49,136.99,138.49,139.99,141.49,142.99,144.49,145.99,147.49,148.99,150.49,151.99,153.49,154.99,156.49,157.99,159.49,160.99,162.49,163.99,165.49,166.99,168.49,169.99,171.49,172.99,174.49,175.99,177.49,178.99,180.49,181.99,183.49,184.98,186.48,187.98,189.48,190.98,192.48,193.98,195.48,196.98,198.48,199.98,201.48,202.98,204.48,205.98,207.48,208.98,210.48,211.98,213.48,214.98,216.48,217.98,219.48,220.98,222.48,223.98,225.48,226.98,228.48,229.98,231.48,232.98,234.48,235.98,237.48,238.98,240.48,241.98,243.48,244.98,246.48,247.98,249.48,250.98,252.48,253.98,255.48,257
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053246,1.4984,2.9984,4.4983,5.9982,7.4982,8.9981,10.498,11.998,13.498,14.998,16.498,17.998,19.498,20.997,22.497,23.997,25.497,26.997,28.497,29.997,31.497,32.997,34.497,35.997,37.497,38.996,40.496,41.996,43.496,44.996,46.496,47.996,49.496,50.996,52.496,53.996,55.495,56.995,58.495,59.995,61.495,62.995,64.495,65.995,67.495,68.995,70.494,71.994,73.494,74.994,76.494,77.994,79.494,80.994,82.494,83.993,85.493,86.993,88.493,89.993,91.493,92.993,94.493,95.993,97.492,98.992,100.49,101.99,103.49,104.99,106.49,107.99,109.49,110.99,112.49,113.99,115.49,116.99,118.49,119.99,121.49,122.99,124.49,125.99,127.49,128.99,130.49,131.99,133.49,134.99,136.49,137.99,139.49,140.99,142.49,143.99,145.49,146.99,148.49,149.99,151.49,152.99,154.49,155.99,157.49,158.99,160.49,161.99,163.49,164.99,166.49,167.99,169.49,170.99,172.49,173.99,175.49,176.99,178.49,179.99,181.49,182.99,184.49,185.98,187.48,188.98,190.48,191.98,193.48,194.98,196.48,197.98,199.48,200.98,202.48,203.98,205.48,206.98,208.48,209.98,211.48,212.98,214.48,215.98,217.48,218.98,220.48,221.98,223.48,224.98,226.48,227.98,229.48,230.98,232.48,233.98,235.48,236.98,238.48,239.98,241.48,242.98,244.48,245.98,247.48,248.98,250.48,251.98,253.48,254.98,256.48,258
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032334,1.0001,2.4984,3.9984,5.4983,6.9982,8.4982,9.9981,11.498,12.998,14.498,15.998,17.498,18.998,20.498,21.997,23.497,24.997,26.497,27.997,29.497,30.997,32.497,33.997,35.497,36.997,38.497,39.996,41.496,42.996,44.496,45.996,47.496,48.996,50.496,51.996,53.496,54.996,56.495,57.995,59.495,60.995,62.495,63.995,65.495,66.995,68.495,69.995,71.494,72.994,74.494,75.994,77.494,78.994,80.494,81.994,83.494,84.993,86.493,87.993,89.493,90.993,92.493,93.993,95.493,96.993,98.492,99.992,101.49,102.99,104.49,105.99,107.49,108.99,110.49,111.99,113.49,114.99,116.49,117.99,119.49,120.99,122.49,123.99,125.49,126.99,128.49,129.99,131.49,132.99,134.49,135.99,137.49,138.99,140.49,141.99,143.49,144.99,146.49,147.99,149.49,150.99,152.49,153.99,155.49,156.99,158.49,159.99,161.49,162.99,164.49,165.99,167.49,168.99,170.49,171.99,173.49,174.99,176.49,177.99,179.49,180.99,182.49,183.99,185.49,186.98,188.48,189.98,191.48,192.98,194.48,195.98,197.48,198.98,200.48,201.98,203.48,204.98,206.48,207.98,209.48,210.98,212.48,213.98,215.48,216.98,218.48,219.98,221.48,222.98,224.48,225.98,227.48,228.98,230.48,231.98,233.48,234.98,236.48,237.98,239.48,240.98,242.48,243.98,245.48,246.98,248.48,249.98,251.48,252.98,254.48,255.98,257.48,259
